framework,method,budget,best_mean,best_std,best_n,final_mean,final_std,final_n,best_se,final_se,best_ci95,final_ci95,best_mean_pm_std,final_mean_pm_std
ssl_embedding,tpcinv,50,0.4020333333333333,0.031834624755654545,3,0.4020333333333333,0.031834624755654545,3,0.018379729172227875,0.018379729172227875,0.03602426917756663,0.03602426917756663,40.20 $\pm$ 3.18,40.20 $\pm$ 3.18
ssl_embedding,tpcnoclust,50,0.10000000000000002,0.0,3,0.10000000000000002,0.0,3,0.0,0.0,0.0,0.0,10.00 $\pm$ 0.00,10.00 $\pm$ 0.00
ssl_embedding,tpcrand,50,0.6957,0.04500533301732142,3,0.6957,0.04500533301732142,3,0.025983841132519274,0.025983841132519274,0.05092832861973778,0.05092832861973778,69.57 $\pm$ 4.50,69.57 $\pm$ 4.50
ssl_embedding,tpcrp,50,0.7535,0.010678951259369943,3,0.7535,0.010678951259369943,3,0.00616549538426013,0.00616549538426013,0.012084370953149855,0.012084370953149855,75.35 $\pm$ 1.07,75.35 $\pm$ 1.07
ssl_embedding,tpcrp_ccfl,50,0.7615333333333334,0.007159841711471935,3,0.7615333333333334,0.007159841711471935,3,0.004133736539473433,0.004133736539473433,0.008102123617367929,0.008102123617367929,76.15 $\pm$ 0.72,76.15 $\pm$ 0.72
ssl_embedding,random,100,0.7197999999999999,0.021050178146514595,3,0.7197999999999999,0.021050178146514595,3,0.01215332601937978,0.01215332601937978,0.023820518997984368,0.023820518997984368,71.98 $\pm$ 2.11,71.98 $\pm$ 2.11
ssl_embedding,tpcinv,100,0.5039666666666667,0.04344264417980719,3,0.5039666666666667,0.04344264417980719,3,0.025081622311520814,0.025081622311520814,0.0491599797305808,0.0491599797305808,50.40 $\pm$ 4.34,50.40 $\pm$ 4.34
ssl_embedding,tpcnoclust,100,0.10000000000000002,0.0,3,0.10000000000000002,0.0,3,0.0,0.0,0.0,0.0,10.00 $\pm$ 0.00,10.00 $\pm$ 0.00
ssl_embedding,tpcrand,100,0.7542333333333334,0.00472475748936744,3,0.7542333333333334,0.00472475748936744,3,0.002727840008341992,0.002727840008341992,0.005346566416350305,0.005346566416350305,75.42 $\pm$ 0.47,75.42 $\pm$ 0.47
ssl_embedding,tpcrp,100,0.7728,0.00586429876455832,3,0.7728,0.00586429876455832,3,0.003385754470326136,0.003385754470326136,0.006636078761839226,0.006636078761839226,77.28 $\pm$ 0.59,77.28 $\pm$ 0.59
ssl_embedding,tpcrp_ccfl,100,0.7823666666666668,0.0047427137098219364,3,0.7823666666666668,0.0047427137098219364,3,0.002738207037055024,0.002738207037055024,0.005366885792627847,0.005366885792627847,78.24 $\pm$ 0.47,78.24 $\pm$ 0.47
ssl_embedding,random,200,0.7581333333333333,0.009487535682849029,3,0.7581333333333333,0.009487535682849029,3,0.005477631280439067,0.005477631280439067,0.010736157309660571,0.010736157309660571,75.81 $\pm$ 0.95,75.81 $\pm$ 0.95
ssl_embedding,tpcinv,200,0.6664,0.01255029880122385,3,0.6664,0.01255029880122385,3,0.007245918391296828,0.007245918391296828,0.014202000046941783,0.014202000046941783,66.64 $\pm$ 1.26,66.64 $\pm$ 1.26
ssl_embedding,tpcnoclust,200,0.3318666666666667,0.0009451631252505595,3,0.3318666666666667,0.0009451631252505595,3,0.0005456901847915186,0.0005456901847915186,0.0010695527621913765,0.0010695527621913765,33.19 $\pm$ 0.09,33.19 $\pm$ 0.09
ssl_embedding,tpcrand,200,0.7795666666666667,0.001184623709594439,3,0.7795666666666667,0.001184623709594439,3,0.0006839428176227625,0.0006839428176227625,0.0013405279225406144,0.0013405279225406144,77.96 $\pm$ 0.12,77.96 $\pm$ 0.12
ssl_embedding,tpcrp,200,0.7914,0.0018734993995194998,3,0.7914,0.0018734993995194998,3,0.0010816653826391854,0.0010816653826391854,0.0021200641499728033,0.0021200641499728033,79.14 $\pm$ 0.19,79.14 $\pm$ 0.19
ssl_embedding,tpcrp_ccfl,200,0.7881666666666667,0.007784814277382183,3,0.7881666666666667,0.007784814277382183,3,0.004494564618637846,0.004494564618637846,0.008809346652530178,0.008809346652530178,78.82 $\pm$ 0.78,78.82 $\pm$ 0.78
